STATIONS_ID;MESS_DATUM;QN_3;  FX;  FM;QN_4; RSK;RSKF; SDK;SHK_TAG;  NM; VPM;  PM; TMK; UPM; TXK; TNK; TGK;eor
         44;20241109;-999;-999;-999;   10;   0.0;   0;    0.000;   0;  -999;   8.6;    -999;    6.0;   92.00;    6.5;    5.5;    5.3;eor
         44;20241110;-999;-999;-999;   10;   0.3;   4;    0.100;   0;  -999;   9.6;    -999;    7.4;   94.00;    9.3;    6.0;    5.9;eor
         44;20241111;-999;-999;-999;   10;   5.2;   4;    0.700;   0;  -999;  10.7;    -999;    8.6;   96.00;   11.4;    7.0;    4.4;eor
         44;20241112;-999;-999;-999;   10;   0.0;   0;    2.100;   0;  -999;  10.1;    -999;    8.0;   95.00;   10.4;    6.1;    4.4;eor
         44;20241113;-999;-999;-999;   10;   3.9;   4;    0.000;   0;  -999;  11.0;    -999;    8.4;   99.00;   10.3;    6.2;    6.1;eor
         44;20241114;-999;-999;-999;   10;   0.0;   4;    0.000;   0;  -999;  11.1;    -999;    9.7;   92.00;   10.7;    9.0;    8.3;eor
         44;20241115;-999;-999;-999;   10;   0.0;   0;    0.000;   0;  -999;   9.7;    -999;    8.9;   85.00;   10.0;    8.1;    7.7;eor
         44;20241116;-999;-999;-999;   10;   0.7;   4;    0.000;   0;  -999;   9.0;    -999;    7.6;   86.00;    8.3;    7.1;    6.7;eor
         44;20241117;-999;-999;-999;   10;   3.8;   4;    2.100;   0;  -999;   8.5;    -999;    6.0;   90.00;    8.2;    3.4;    2.7;eor
         44;20241118;-999;-999;-999;   10;   3.6;   4;    6.200;   0;  -999;   7.0;    -999;    3.8;   87.00;    7.0;    2.3;   -1.2;eor
         44;20241119;-999;-999;-999;   10;   7.0;   4;    0.000;   0;  -999;   6.8;    -999;    1.8;   97.00;    3.3;    0.3;   -0.4;eor
         44;20241120;-999;-999;-999;   10;   4.6;   4;    0.400;   0;  -999;   6.5;    -999;    1.3;   97.00;    3.2;    0.1;   -1.6;eor
         44;20241121;-999;-999;-999;   10;   1.9;   4;    0.700;   0;  -999;   6.3;    -999;    1.2;   95.00;    2.6;    0.3;   -0.2;eor
         44;20241122;-999;-999;-999;   10;   2.3;   4;    1.900;   0;  -999;   6.3;    -999;    1.6;   92.00;    4.0;   -0.3;   -1.9;eor
         44;20241123;-999;-999;-999;   10;  10.6;   4;    2.100;   0;  -999;   6.6;    -999;    3.1;   86.00;    7.2;    0.4;   -1.6;eor
         44;20241124;-999;-999;-999;   10;   0.1;   4;    0.100;   0;  -999;  10.7;    -999;   12.7;   74.00;   16.9;    7.2;    6.3;eor
         44;20241125;-999;-999;-999;   10;   2.7;   4;    0.000;   0;  -999;  10.9;    -999;   13.4;   73.00;   17.1;    8.7;    7.4;eor
         44;20241126;-999;-999;-999;   10;   3.8;   4;    3.900;   0;  -999;   9.3;    -999;    7.5;   90.00;   10.5;    4.4;    1.0;eor
         44;20241127;-999;-999;-999;   10;  11.5;   4;    0.000;   0;  -999;   9.1;    -999;    6.2;   96.00;   10.9;    2.1;   -0.2;eor
         44;20241128;-999;-999;-999;   10;   1.0;   4;    1.100;   0;  -999;   8.5;    -999;    5.9;   91.00;    8.1;    1.8;   -1.0;eor
         44;20241129;-999;-999;-999;   10;   0.0;   0;    5.600;   0;  -999;   7.0;    -999;    3.1;   91.00;    8.1;   -0.4;   -3.7;eor
         44;20241130;-999;-999;-999;   10;   0.0;   0;    6.900;   0;  -999;   5.9;    -999;    1.7;   87.00;    5.7;   -0.9;   -4.3;eor
         44;20241201;-999;-999;-999;   10;   0.1;   4;    7.100;   0;  -999;   5.9;    -999;    2.8;   79.00;    6.5;   -0.4;   -3.3;eor
         44;20241202;-999;-999;-999;   10;   3.0;   4;    0.000;   0;  -999;  10.4;    -999;    8.0;   96.00;    9.5;    5.7;    4.8;eor
         44;20241203;-999;-999;-999;   10;   1.5;   4;    2.200;   0;  -999;   8.6;    -999;    6.1;   91.00;    7.6;    4.0;    2.6;eor
         44;20241204;-999;-999;-999;   10;   0.0;   0;    3.900;   0;  -999;   7.2;    -999;    3.1;   94.00;    6.0;   -0.8;   -3.7;eor
         44;20241205;-999;-999;-999;   10;  15.4;   4;    0.000;   0;  -999;   7.4;    -999;    3.2;   95.00;    5.7;   -0.5;   -3.5;eor
         44;20241206;-999;-999;-999;   10;   7.4;   4;    0.000;   0;  -999;   9.9;    -999;    7.5;   95.00;    9.5;    5.7;    5.3;eor
         44;20241207;-999;-999;-999;   10;   1.5;   4;    0.000;   0;  -999;   8.4;    -999;    5.8;   91.00;    7.5;    4.4;    2.8;eor
         44;20241208;-999;-999;-999;   10;   1.8;   4;    0.300;   0;  -999;   8.0;    -999;    4.6;   94.00;    6.4;    2.0;   -1.2;eor
         44;20241209;-999;-999;-999;   10;   1.6;   4;    0.000;   0;  -999;   8.2;    -999;    5.2;   93.00;    6.1;    4.6;    4.2;eor
         44;20241210;-999;-999;-999;   10;   0.0;   0;    0.000;   0;  -999;   7.2;    -999;    4.7;   84.00;    5.2;    4.1;    3.7;eor
         44;20241211;-999;-999;-999;   10;   0.0;   0;    0.000;   0;  -999;   6.7;    -999;    2.8;   89.00;    4.1;    1.6;    0.9;eor
         44;20241212;-999;-999;-999;   10;   0.0;   0;    0.000;   0;  -999;   7.4;    -999;    3.1;   96.00;    3.7;    2.0;    2.2;eor
         44;20241213;-999;-999;-999;   10;   0.0;   0;    0.000;   0;  -999;   6.2;    -999;    1.6;   89.00;    3.2;    0.1;    0.3;eor
         44;20241214;-999;-999;-999;   10;   0.7;   4;    0.000;   0;  -999;   6.9;    -999;    2.3;   94.00;    4.6;    0.0;    0.2;eor
         44;20241215;-999;-999;-999;   10;   0.9;   4;    0.000;   0;  -999;   9.4;    -999;    6.5;   96.00;   10.6;    3.3;    1.8;eor
         44;20241216;-999;-999;-999;   10;   0.2;   4;    0.000;   0;  -999;  10.7;    -999;   10.3;   85.00;   11.3;    9.1;    8.2;eor
         44;20241217;-999;-999;-999;   10;   0.0;   0;    0.000;   0;  -999;   9.6;    -999;    8.4;   87.00;    9.6;    6.4;    4.6;eor
         44;20241218;-999;-999;-999;   10;   5.5;   4;    0.000;   0;  -999;  10.3;    -999;    9.6;   85.00;   12.5;    6.0;    4.3;eor
         44;20241219;-999;-999;-999;   10;   3.7;   4;    0.100;   0;  -999;  10.1;    -999;    8.4;   90.00;   12.8;    4.3;    2.8;eor
         44;20241220;-999;-999;-999;   10;   0.7;   4;    2.300;   0;  -999;   7.3;    -999;    4.7;   85.00;    6.3;    3.1;    1.6;eor
         44;20241221;-999;-999;-999;   10;   3.7;   4;    0.000;   0;  -999;   9.3;    -999;    7.1;   92.00;    8.6;    5.0;    4.5;eor
         44;20241222;-999;-999;-999;   10;   6.8;   4;    0.900;   0;  -999;   7.6;    -999;    4.6;   89.00;    8.3;    1.4;   -0.2;eor
         44;20241223;-999;-999;-999;   10;   2.0;   4;    2.000;   0;  -999;   7.2;    -999;    4.3;   87.00;    7.1;    1.5;   -0.1;eor
         44;20241224;-999;-999;-999;   10;   0.5;   4;    0.000;   0;  -999;   7.7;    -999;    4.1;   94.00;    5.6;    2.0;   -0.5;eor
         44;20241225;-999;-999;-999;   10;   0.4;   4;    0.000;   0;  -999;  10.1;    -999;    7.1;  100.00;    8.4;    5.5;    5.3;eor
         44;20241226;-999;-999;-999;   10;   0.5;   4;    0.000;   0;  -999;   9.6;    -999;    6.4;  100.00;    7.7;    3.4;    3.8;eor
         44;20241227;-999;-999;-999;   10;   0.0;   0;    0.000;   0;  -999;   7.2;    -999;    2.2;  100.00;    3.6;    0.1;    0.6;eor
         44;20241228;-999;-999;-999;   10;   0.0;   0;    1.200;   0;  -999;   6.0;    -999;   -0.1;  100.00;    1.8;   -0.9;   -0.8;eor
         44;20241229;-999;-999;-999;   10;   0.0;   4;    0.000;   0;  -999;   6.9;    -999;    1.7;  100.00;    4.5;   -1.2;   -0.7;eor
         44;20241230;-999;-999;-999;   10;   0.0;   0;    0.000;   0;  -999;   8.4;    -999;    5.4;   94.00;    6.6;    4.4;    4.2;eor
         44;20241231;-999;-999;-999;   10;   0.0;   0;    0.000;   0;  -999;   7.4;    -999;    3.9;   91.00;    6.4;    2.0;    2.0;eor
         44;20250101;-999;-999;-999;    3;   9.5;   4;    0.000;   0;  -999;   8.5;    -999;    6.9;   86.00;    8.4;    5.0;    4.4;eor
         44;20250102;-999;-999;-999;    3;   0.4;   4;    5.900;   0;  -999;   6.7;    -999;    3.0;   88.00;    5.7;    0.7;   -0.4;eor
         44;20250103;-999;-999;-999;    3;   2.1;   4;    0.300;   1;  -999;   6.0;    -999;    0.7;   94.00;    2.4;   -0.6;   -3.0;eor
         44;20250104;-999;-999;-999;    3;   0.1;   4;    0.000;   1;  -999;   6.1;    -999;    0.4;   97.00;    1.8;   -1.0;   -3.8;eor
         44;20250105;-999;-999;-999;    3;  13.3;   4;    0.000;   0;  -999;   6.8;    -999;    1.8;   95.00;   10.9;   -0.3;   -1.9;eor
         44;20250106;-999;-999;-999;    3;   2.4;   4;    0.400;   0;  -999;  10.3;    -999;    9.6;   84.00;   12.6;    5.1;    3.5;eor
         44;20250107;-999;-999;-999;    3;   1.6;   4;    0.000;   0;  -999;   6.6;    -999;    4.0;   81.00;    5.5;    2.0;    0.4;eor
         44;20250108;-999;-999;-999;    3;   0.0;   0;    5.600;   0;  -999;   6.2;    -999;    2.3;   86.00;    4.9;    0.5;   -1.0;eor
         44;20250109;-999;-999;-999;    3;   3.1;   4;    0.000;   0;  -999;   6.2;    -999;    0.6;   97.00;    1.7;   -1.2;   -3.8;eor
         44;20250110;-999;-999;-999;    3;   2.6;   4;    0.800;   1;  -999;   6.6;    -999;    1.6;   96.00;    3.3;   -0.7;   -2.8;eor
         44;20250111;-999;-999;-999;    3;   0.0;   0;    4.600;   0;  -999;   5.9;    -999;    0.4;   94.00;    3.0;   -1.7;   -4.4;eor
         44;20250112;-999;-999;-999;    3;   0.0;   0;    6.300;   0;  -999;   5.4;    -999;   -0.8;   94.00;    4.2;   -3.4;   -7.0;eor
         44;20250113;-999;-999;-999;    3;   0.0;   0;    7.300;   0;  -999;   5.0;    -999;   -1.3;   91.00;    2.9;   -4.3;   -7.7;eor
         44;20250114;-999;-999;-999;    3;   0.1;   4;    0.000;   0;  -999;   6.0;    -999;    1.2;   87.00;    4.6;   -1.6;   -3.4;eor
         44;20250115;-999;-999;-999;    3;   0.4;   4;    0.000;   0;  -999;   8.8;    -999;    5.2;  100.00;    6.1;    4.3;    2.8;eor
         44;20250116;-999;-999;-999;    3;   0.0;   0;    0.000;   0;  -999;   7.7;    -999;    3.1;  100.00;    4.6;    0.0;    0.3;eor
         44;20250117;-999;-999;-999;    3;   0.0;   0;    0.000;   0;  -999;   6.1;    -999;    0.0;  100.00;    1.5;   -0.8;   -0.5;eor
         44;20250118;-999;-999;-999;    3;   0.0;   0;    0.000;   0;  -999;   5.4;    -999;   -1.7;  100.00;   -0.6;   -2.7;   -1.9;eor
         44;20250119;-999;-999;-999;    3;   0.0;   0;    0.000;   0;  -999;   5.3;    -999;   -2.0;  100.00;   -1.1;   -2.8;   -2.3;eor
         44;20250120;-999;-999;-999;    3;   0.0;   0;    0.000;   0;  -999;   5.2;    -999;   -2.2;  100.00;   -1.0;   -3.1;   -2.5;eor
         44;20250121;-999;-999;-999;    3;   0.0;   0;    0.000;   0;  -999;   5.7;    -999;   -1.0;  100.00;   -0.6;   -1.9;   -2.0;eor
         44;20250122;-999;-999;-999;    3;   8.9;   4;    2.000;   0;  -999;   6.1;    -999;    0.8;   93.00;    3.7;   -2.3;   -3.4;eor
         44;20250123;-999;-999;-999;    3;   0.5;   4;    0.500;   0;  -999;   7.5;    -999;    4.2;   90.00;    5.8;    2.7;    2.4;eor
         44;20250124;-999;-999;-999;    3;   9.8;   4;    0.000;   0;  -999;   8.9;    -999;    6.8;   90.00;    8.5;    4.0;    3.5;eor
         44;20250125;-999;-999;-999;    3;   3.5;   4;    1.200;   0;  -999;   8.9;    -999;    5.8;   97.00;    7.7;    2.6;    0.6;eor
         44;20250126;-999;-999;-999;    3;   4.8;   4;    0.000;   0;  -999;   7.1;    -999;    3.2;   92.00;    4.4;    2.1;    1.5;eor
         44;20250127;-999;-999;-999;    3;   1.0;   4;    3.700;   0;  -999;   8.9;    -999;    8.1;   82.00;   12.1;    3.9;    1.6;eor
         44;20250128;-999;-999;-999;    3;   2.6;   4;    3.900;   0;  -999;   7.9;    -999;    7.6;   76.00;   10.7;    4.8;   -0.4;eor
         44;20250129;-999;-999;-999;    3;   4.6;   4;    0.300;   0;  -999;   8.9;    -999;    6.7;   90.00;    7.7;    4.7;    1.5;eor
         44;20250130;-999;-999;-999;    3;   2.3;   4;    0.000;   0;  -999;   8.4;    -999;    5.0;   96.00;    6.4;    2.0;    0.1;eor
         44;20250131;-999;-999;-999;    3;   0.0;   0;    5.500;   0;  -999;   6.6;    -999;    2.6;   90.00;    6.9;   -0.4;   -4.0;eor
         44;20250201;-999;-999;-999;    3;   0.0;   0;    2.700;   0;  -999;   5.9;    -999;   -0.3;   98.88;    5.5;   -2.4;   -4.7;eor
         44;20250202;-999;-999;-999;    3;   0.0;   0;    3.500;   0;  -999;   5.4;    -999;   -1.5;   98.67;    1.5;   -3.4;   -6.1;eor
         44;20250203;-999;-999;-999;    3;   0.0;   0;    7.083;   0;  -999;   5.3;    -999;   -1.1;   93.04;    4.2;   -5.2;   -7.7;eor
         44;20250204;-999;-999;-999;    3;   0.0;   4;    0.000;   0;  -999;   6.1;    -999;    0.6;   94.42;    3.7;   -2.0;   -5.2;eor
         44;20250205;-999;-999;-999;    3;   0.0;   0;    0.000;   0;  -999;   7.8;    -999;    4.0;   95.13;    6.4;    1.3;    1.0;eor
         44;20250206;-999;-999;-999;    3;   0.6;   4;    3.167;   0;  -999;   7.5;    -999;    3.7;   94.21;    7.3;    0.8;   -3.2;eor
         44;20250207;-999;-999;-999;    3;   0.0;   0;    0.017;   0;  -999;   5.6;    -999;    2.0;   79.00;    3.0;    1.3;   -0.5;eor
         44;20250208;-999;-999;-999;    3;   0.0;   0;    0.217;   0;  -999;   5.9;    -999;    2.9;   78.67;    4.9;    0.8;   -0.1;eor
         44;20250209;-999;-999;-999;    3;   0.0;   0;    7.783;   0;  -999;   5.7;    -999;    2.0;   81.25;    5.3;   -0.4;   -2.5;eor
         44;20250210;-999;-999;-999;    3;   0.0;   0;    0.867;   0;  -999;   5.6;    -999;    2.0;   78.67;    3.0;    1.2;   -0.1;eor
         44;20250211;-999;-999;-999;    3;   0.3;   4;    0.000;   0;  -999;   5.0;    -999;    0.3;   80.13;    1.7;   -1.4;   -1.3;eor
         44;20250212;-999;-999;-999;    3;   0.9;   4;    0.000;   1;  -999;   4.9;    -999;   -0.2;   81.79;    1.5;   -2.0;   -2.3;eor
         44;20250213;-999;-999;-999;    3;   0.5;   4;    0.083;   1;  -999;   5.0;    -999;   -1.7;   91.33;    0.4;   -3.9;   -4.6;eor
         44;20250214;-999;-999;-999;    3;   0.0;   0;    0.000;   1;  -999;   5.4;    -999;    0.0;   87.50;    1.2;   -0.7;   -1.1;eor
         44;20250215;-999;-999;-999;    3;   0.0;   0;    0.817;   1;  -999;   5.2;    -999;   -0.3;   87.33;    2.6;   -3.4;   -6.4;eor
         44;20250216;-999;-999;-999;    3;   0.0;   0;    4.400;   0;  -999;   4.6;    -999;   -0.9;   80.50;    2.2;   -3.8;   -7.3;eor
         44;20250217;-999;-999;-999;    3;   0.0;   0;    8.450;   0;  -999;   3.8;    -999;   -2.4;   75.54;    1.7;   -5.9;   -9.3;eor
         44;20250218;-999;-999;-999;    3;   0.0;   0;    9.417;   0;  -999;   3.3;    -999;   -2.9;   67.67;    1.2;   -7.3;  -11.0;eor
         44;20250219;-999;-999;-999;    3;   0.0;   0;    9.067;   0;  -999;   3.3;    -999;   -1.1;   60.25;    3.5;   -5.1;   -7.0;eor
         44;20250220;-999;-999;-999;    3;   0.0;   4;    1.050;   0;  -999;   5.5;    -999;    2.9;   70.63;    8.0;   -2.7;   -4.8;eor
         44;20250221;-999;-999;-999;    3;   0.0;   0;    6.183;   0;  -999;  10.5;    -999;   11.1;   79.83;   16.2;    7.0;    4.7;eor
         44;20250222;-999;-999;-999;    3;   0.4;   4;    1.500;   0;  -999;  10.1;    -999;   10.8;   78.04;   14.2;    7.5;    5.2;eor
         44;20250223;-999;-999;-999;    3;   0.0;   4;    3.483;   0;  -999;   9.9;    -999;    9.3;   84.29;   12.2;    6.6;    0.7;eor
         44;20250224;-999;-999;-999;    3;   1.9;   4;    0.000;   0;  -999;  10.0;    -999;   10.5;   78.92;   12.9;    8.7;    6.8;eor
         44;20250225;-999;-999;-999;    3;   0.0;   0;    4.267;   0;  -999;   9.6;    -999;    9.0;   84.17;   12.4;    5.9;    3.5;eor
         44;20250226;-999;-999;-999;    3;   4.0;   4;    1.583;   0;  -999;   8.3;    -999;    6.0;   88.83;   10.1;    4.7;   -0.1;eor
         44;20250227;-999;-999;-999;    3;   5.7;   4;    1.917;   0;  -999;   8.0;    -999;    4.8;   93.67;    8.1;    2.2;    0.0;eor
         44;20250228;-999;-999;-999;    3;   0.0;   0;    0.167;   0;  -999;   7.5;    -999;    3.9;   93.08;    6.2;    2.2;    0.7;eor
         44;20250301;-999;-999;-999;    3;   0.0;   4;    0.650;   0;  -999;   7.0;    -999;    2.6;   94.92;    6.3;   -1.3;   -3.8;eor
         44;20250302;-999;-999;-999;    3;   0.0;   0;   10.150;   0;  -999;   6.3;    -999;    3.2;   83.79;   10.1;   -2.1;   -5.1;eor
         44;20250303;-999;-999;-999;    1;   0.0;   0;   10.233;   0;  -999;   5.6;    -999;    3.5;   74.83;   10.5;   -1.1;   -4.7;eor
         44;20250304;-999;-999;-999;    1;   0.0;   0;    9.050;   0;  -999;   6.7;    -999;    4.4;   80.63;   11.7;   -1.9;   -5.0;eor
         44;20250305;-999;-999;-999;    1;   0.0;   0;   10.083;   0;  -999;   6.2;    -999;    7.3;   63.50;   15.6;    1.8;   -2.3;eor
         44;20250306;-999;-999;-999;    1;   0.0;   0;    9.600;   0;  -999;   6.9;    -999;    8.1;   65.83;   17.0;    0.8;   -3.8;eor
         44;20250307;-999;-999;-999;    1;   0.0;   0;   10.350;   0;  -999;   7.6;    -999;   10.2;   63.13;   18.7;    3.2;   -1.7;eor
         44;20250308;-999;-999;-999;    1;   0.0;   0;   10.217;   0;  -999;   7.4;    -999;   10.2;   62.88;   18.0;    2.0;   -3.1;eor
         44;20250309;-999;-999;-999;    1;   0.0;   0;    9.767;   0;  -999;   7.1;    -999;    9.0;   63.25;   17.2;    2.7;   -3.8;eor
         44;20250310;-999;-999;-999;    1;   0.0;   0;    9.833;   0;  -999;   7.5;    -999;    6.2;   80.79;   15.1;   -0.3;   -5.3;eor
         44;20250311;-999;-999;-999;    1;   0.0;   0;    0.033;   0;  -999;   7.4;    -999;    3.9;   91.25;    6.4;    0.3;   -3.7;eor
         44;20250312;-999;-999;-999;    1;   0.4;   4;    2.017;   0;  -999;   6.9;    -999;    3.8;   85.96;    8.5;   -1.1;   -5.6;eor
         44;20250313;-999;-999;-999;    1;   0.0;   0;    2.750;   0;  -999;   6.1;    -999;    1.6;   88.50;    7.9;   -2.6;   -7.1;eor
         44;20250314;-999;-999;-999;    1;   0.1;   4;    7.350;   0;  -999;   5.8;    -999;    2.4;   82.04;    8.4;   -2.1;   -5.3;eor
         44;20250315;-999;-999;-999;    1;   0.0;   0;    7.567;   0;  -999;   5.7;    -999;    2.4;   79.75;    8.2;   -1.7;   -5.5;eor
         44;20250316;-999;-999;-999;    1;   0.0;   0;    4.767;   0;  -999;   6.3;    -999;    2.9;   84.29;    8.5;   -3.7;   -8.7;eor
         44;20250317;-999;-999;-999;    1;   0.0;   0;   11.167;   0;  -999;   4.1;    -999;    3.3;   54.46;    8.2;   -2.3;   -8.4;eor
         44;20250318;-999;-999;-999;    1;   0.0;   0;   11.200;   0;  -999;   3.5;    -999;    2.9;   49.50;    9.9;   -4.4;   -9.6;eor
         44;20250319;-999;-999;-999;    1;   0.0;   0;   11.267;   0;  -999;   4.1;    -999;    5.7;   48.83;   15.4;   -3.8;   -8.9;eor
         44;20250320;-999;-999;-999;    1;   0.0;   0;   10.017;   0;  -999;   6.6;    -999;    9.7;   58.25;   19.2;   -0.1;   -4.0;eor
         44;20250321;-999;-999;-999;    1;   0.0;   0;   11.100;   0;  -999;   7.4;    -999;   12.0;   57.13;   20.3;    2.4;   -2.8;eor
         44;20250322;-999;-999;-999;    1;   0.7;   4;   10.400;   0;  -999;   6.0;    -999;   12.9;   41.33;   18.3;    8.4;    6.5;eor
         44;20250323;-999;-999;-999;    1;   0.0;   0;    3.717;   0;  -999;   7.7;    -999;   10.8;   59.71;   16.5;    6.8;    3.2;eor
         44;20250324;-999;-999;-999;    1;   0.3;   4;    2.667;   0;  -999;  10.0;    -999;   10.7;   78.29;   17.1;    5.6;    3.8;eor
         44;20250325;-999;-999;-999;    1;   0.9;   4;    2.117;   0;  -999;   8.7;    -999;    8.2;   80.50;   12.8;    4.9;    4.9;eor
         44;20250326;-999;-999;-999;    1;   0.1;   4;    0.050;   0;  -999;   8.9;    -999;    7.2;   87.29;    9.8;    2.2;   -1.5;eor
         44;20250327;-999;-999;-999;    1;   0.0;   0;   11.450;   0;  -999;   7.5;    -999;    7.2;   77.08;   16.2;   -1.0;   -4.5;eor
         44;20250328;-999;-999;-999;    1;   0.0;   0;   11.267;   0;  -999;   7.7;    -999;    9.6;   69.71;   19.1;    0.8;   -4.8;eor
         44;20250329;-999;-999;-999;    1;   1.2;   4;   10.683;   0;  -999;   7.9;    -999;    8.6;   72.71;   14.6;    3.0;   -1.9;eor
         44;20250330;-999;-999;-999;    1;   2.5;   4;    1.400;   0;  -999;   8.6;    -999;    8.2;   79.25;   11.7;    5.5;    4.8;eor
         44;20250331;-999;-999;-999;    1;   0.0;   0;    7.017;   0;  -999;   8.2;    -999;    7.5;   79.79;   12.8;    3.0;    0.3;eor
         44;20250401;-999;-999;-999;    1;   0.0;   0;    9.883;   0;  -999;   6.9;    -999;    7.8;   69.79;   14.9;    1.3;    1.1;eor
         44;20250402;-999;-999;-999;    1;   0.0;   0;   11.900;   0;  -999;   7.4;    -999;   10.2;   60.83;   17.3;    2.0;   -3.3;eor
         44;20250403;-999;-999;-999;    1;   0.0;   0;   11.783;   0;  -999;   6.6;    -999;   11.4;   52.79;   20.1;    3.2;   -2.8;eor
         44;20250404;-999;-999;-999;    1;   0.0;   0;   12.133;   0;  -999;   8.1;    -999;   12.3;   59.13;   21.6;    3.9;   -1.8;eor
         44;20250405;-999;-999;-999;    1;   0.0;   0;   11.900;   0;  -999;   6.2;    -999;    7.8;   61.58;   14.4;    2.5;   -1.8;eor
         44;20250406;-999;-999;-999;    1;   0.0;   0;   12.233;   0;  -999;   5.1;    -999;    5.5;   58.88;   11.7;   -1.7;   -7.0;eor
         44;20250407;-999;-999;-999;    1;   0.0;   0;   12.300;   0;  -999;   5.5;    -999;    6.3;   62.71;   14.8;   -1.9;   -6.9;eor
         44;20250408;-999;-999;-999;    1;   0.0;   0;   11.983;   0;  -999;   6.9;    -999;    7.4;   71.42;   16.4;   -1.4;   -5.8;eor
         44;20250409;-999;-999;-999;    1;   0.0;   0;    1.983;   0;  -999;   8.0;    -999;    7.3;   79.88;   12.4;    2.8;   -1.5;eor
         44;20250410;-999;-999;-999;    1;   0.0;   0;    5.250;   0;  -999;   8.3;    -999;    8.8;   73.63;   13.5;    5.5;    3.9;eor
         44;20250411;-999;-999;-999;    1;   0.0;   4;    7.867;   0;  -999;   9.6;    -999;   10.9;   75.38;   18.9;    5.9;    1.1;eor
         44;20250412;-999;-999;-999;    1;   0.1;   4;    8.917;   0;  -999;   9.0;    -999;   12.6;   67.54;   21.5;    4.2;    1.0;eor
         44;20250413;-999;-999;-999;    1;   1.4;   4;    2.050;   0;  -999;  11.2;    -999;   13.9;   70.88;   19.2;   10.0;    6.6;eor
         44;20250414;-999;-999;-999;    1;   0.0;   0;    6.667;   0;  -999;  10.6;    -999;   12.0;   77.21;   17.4;    7.2;    3.3;eor
         44;20250415;-999;-999;-999;    1;   3.2;   4;    8.200;   0;  -999;  12.0;    -999;   16.3;   66.25;   24.3;    9.7;    6.6;eor
         44;20250416;-999;-999;-999;    1;   3.2;   4;    5.150;   0;  -999;  13.2;    -999;   13.6;   84.88;   20.0;    8.5;    6.5;eor
         44;20250417;-999;-999;-999;    1;   5.6;   4;    0.000;   0;  -999;   9.6;    -999;    9.5;   80.88;   12.2;    8.0;    7.3;eor
         44;20250418;-999;-999;-999;    1;   0.8;   4;    0.000;   0;  -999;   9.8;    -999;    8.6;   88.08;   10.8;    7.0;    6.7;eor
         44;20250419;-999;-999;-999;    1;   0.0;   0;    5.733;   0;  -999;   8.9;    -999;    9.0;   79.46;   15.0;    2.5;   -0.7;eor
         44;20250420;-999;-999;-999;    1;   2.0;   4;    9.400;   0;  -999;  -999;    -999;    9.0;-999;   16.0;    1.0;   -1.0;eor
         44;20250421;-999;-999;-999;    1;   0.3;   4;    0.300;   0;  -999;  -999;    -999;   11.0;-999;   17.0;    7.0;    6.0;eor
         44;20250422;-999;-999;-999;    1;   0.0;   0;    2.800;   0;  -999;  -999;    -999;   11.5;-999;   16.1;    6.0;    1.7;eor
         44;20250423;-999;-999;-999;    1;   6.4;   4;    2.150;   0;  -999;  11.3;    -999;   11.9;   81.83;   17.7;    5.9;    3.3;eor
         44;20250424;-999;-999;-999;    1;   2.2;   4;    0.000;   0;  -999;  12.0;    -999;   10.9;   91.96;   13.3;    9.0;    8.4;eor
         44;20250425;-999;-999;-999;    1;   0.0;   0;    3.133;   0;  -999;  10.9;    -999;   10.1;   88.29;   14.0;    6.5;    3.0;eor
         44;20250426;-999;-999;-999;    1;   0.0;   4;   12.717;   0;  -999;   8.6;    -999;   12.0;   66.04;   18.9;    3.8;    2.9;eor
         44;20250427;-999;-999;-999;    1;   0.0;   0;   13.583;   0;  -999;   7.1;    -999;   12.3;   52.88;   18.8;    5.4;    0.4;eor
         44;20250428;-999;-999;-999;    1;   0.0;   0;   12.967;   0;  -999;   8.4;    -999;   12.9;   61.54;   21.8;    2.8;   -1.3;eor
         44;20250429;-999;-999;-999;    1;   0.0;   0;   13.167;   0;  -999;  11.2;    -999;   13.6;   74.29;   21.8;    5.6;    2.1;eor
         44;20250430;-999;-999;-999;    1;   0.0;   0;   13.667;   0;  -999;  11.5;    -999;   15.4;   69.96;   23.8;    5.5;    1.3;eor
         44;20250501;-999;-999;-999;    1;   0.0;   0;   12.983;-999;  -999;  12.0;    -999;   18.7;   62.29;   28.2;    9.4;    3.6;eor
         44;20250502;-999;-999;-999;    1;   3.2;   4;    6.633;-999;  -999;  12.2;    -999;   15.3;   72.88;   25.3;    7.2;    3.9;eor
         44;20250503;-999;-999;-999;    1;   0.5;   4;    8.050;-999;  -999;   9.5;    -999;   10.8;   76.17;   17.6;    5.1;    1.3;eor
         44;20250504;-999;-999;-999;    1;   0.0;   0;    2.883;-999;  -999;   8.0;    -999;    9.2;   69.58;   13.3;    3.8;   -0.6;eor
         44;20250505;-999;-999;-999;    1;   0.0;   0;    9.100;-999;  -999;   7.5;    -999;    9.7;   64.83;   16.0;    4.2;   -1.1;eor
         44;20250506;-999;-999;-999;    1;   0.0;   0;    7.900;-999;  -999;   8.4;    -999;    9.1;   74.21;   16.2;    2.4;   -2.0;eor
         44;20250507;-999;-999;-999;    1;   0.0;   0;   10.933;-999;  -999;   8.3;    -999;   11.9;   65.08;   18.6;    4.6;    1.2;eor
